0
-2.765396
-2.765396
-2.771261
-2.765396
-2.771261
-2.765396
-2.771261
-2.771261
-2.771261
-2.771261
-2.771261
-2.771261
-2.771261
-2.777126
-2.771261
-2.777126
-2.777126
-2.777126
-2.777126
-2.777126
-2.777126
-2.777126
-2.777126
-2.777126
-2.782991
-2.782991
-2.782991
-2.777126
-2.782991
-2.782991
-2.777126
-2.782991
-2.782991
-2.782991
-2.782991
-2.782991
-2.782991
-2.782991
-2.782991
-2.782991
-2.782991
-2.782991
-2.782991
-2.788856
-2.788856
-2.788856
-2.788856
-2.782991
-2.782991
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.782991
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.794721
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.782991
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.782991
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.794721
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.794721
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
-2.788856
